channel_id,talk_id,ts,thread_ts,talk_user,text,date
CK8V1S16V,0ae3fec7-17ab-4e1f-995c-4860d496517d,1560245074.0026,,UHC5VBV5E,"「機械学習図鑑」の第1章をまとめています。
機械学習、教師あり学習の概要をまとめました。細かいアルゴリズムに関しては順にまとめて行きます。
先に知りたいことなどあれば言ってください。先に取り掛かります。",2019-06-11
CK8V1S16V,2f8b9f39-1e10-4a25-9eef-a04917e4c76b,1560245085.0027,,UHC5VBV5E,,2019-06-11
CK8V1S16V,007915b3-8c3d-4c6e-9033-6998f6cc695a,1560245191.0043,,UHC5VBV5E,"本のまとめなので研究室内のみの利用でお願いします。
必要ならファイルに鍵をかけます。",2019-06-11
CK8V1S16V,b1974f19-2196-46da-979a-cb96389bd4cc,1560261188.0048,,UHC5VBV5E,,2019-06-11
