channel_id,talk_id,talk_user,reaction_user,emoji,date
CGRTJDWA1,b46edbe9-bab1-4eac-ac3d-f125f7774142,UGQ2ENZD0,UGPH97FDW,slightly_smiling_face,2019-04-01
CGRTJDWA1,b46edbe9-bab1-4eac-ac3d-f125f7774142,UGQ2ENZD0,UHEH8KZ7W,custom_ryokai,2019-04-01
CGRTJDWA1,ca4e0f00-2445-4b1d-9a3a-285fa9f69411,UGPH97FDW,UGQV9DXRC,woman-lifting-weights,2019-04-01
CGRTJDWA1,ca4e0f00-2445-4b1d-9a3a-285fa9f69411,UGPH97FDW,UGQ2ENZD0,koki_good,2019-04-01
CGRTJDWA1,db02501b-1afc-4306-ac07-55fef26468d1,UGQV9DXRC,UGPH97FDW,face_with_monocle,2019-04-04
CGRTJDWA1,b3b961c1-75f5-408a-99a0-e70d9029faa1,UGQV9DXRC,UGPH97FDW,+1,2019-06-08
CGRTJDWA1,80a0b6b3-8795-4195-a966-4f357b9ae52d,UGQ2ENZD0,UGPH97FDW,face_with_monocle,2019-04-02
CGRTJDWA1,80a0b6b3-8795-4195-a966-4f357b9ae52d,UGQ2ENZD0,UHEH8KZ7W,face_with_monocle,2019-04-02
