channel_id,talk_id,talk_user,reaction_user,emoji,date
CGNQF4DTJ,1af40b96-ac9c-405d-b104-c0a844c9aef6,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-04-12
CGNQF4DTJ,aa49b2a4-655f-4afc-9510-2c2a436f6757,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-07-20
CGNQF4DTJ,cfb98f72-3d25-405c-bcfd-a9d4c8f4e40f,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-29
CGNQF4DTJ,917d5104-0bb1-4931-8ca9-b1dc9a820fad,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-29
CGNQF4DTJ,61d02560-95e3-4e64-9934-7099328e6038,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-29
CGNQF4DTJ,0275852f-d9ca-40de-8a03-d46dfdb9c217,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-29
CGNQF4DTJ,64a6e127-f0fc-4bf8-b186-fae38b8a7738,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-28
CGNQF4DTJ,63a734aa-8c5d-485a-8539-6e47655519a9,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-07-19
CGNQF4DTJ,fda74e05-5e45-4494-8d84-d666b6dc12a1,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-31
CGNQF4DTJ,16740d30-8455-4917-99a6-67184b59c233,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-07-31
