channel_id,talk_id,talk_user,reaction_user,emoji,date
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHEH8KZ7W,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHFLB6JPR,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHG1M1NQ6,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHC5VBV5E,koki_good,2020-03-31
CGPSV31U5,ef624890-565f-4df9-b09a-c9c672a25bd4,UHEH8KZ7W,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,627b881d-88be-483f-8ec9-738006ec6091,UHG1M1NQ6,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,d2af72bc-931c-449d-b452-bd3360fea823,UHEH8KZ7W,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,9bb37af9-0db5-49e4-867f-346641cc5df7,UHC5VBV5E,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,f648e810-00ee-490e-a137-5147cbdb9245,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-10-10
CGPSV31U5,a948184c-1576-4d9b-baf5-394c8dee2cd5,UHEH8KZ7W,UHC5VBV5E,custom_ryokai,2019-12-03
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UHC5VBV5E,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UGPH97FDW,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UHEH8KZ7W,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UGQ2ENZD0,man-bowing,2019-09-01
CGPSV31U5,652ff0bf-a252-4ebf-af8b-080f1d041eb4,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-09-01
CGPSV31U5,e3d7a989-de27-4471-a71f-e41a011f9686,UGQV9DXRC,UHG1M1NQ6,custom_shochi,2019-09-10
