channel_id,talk_id,talk_user,reaction_user,emoji,date
CJZ0QGKRB,e1ab6002-fa79-41df-8b25-6a7c83ae94a8,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-08-21
CJZ0QGKRB,ffdee4f8-d0f9-4b6e-8799-f95f948a66b4,UGQV9DXRC,UHEH8KZ7W,custom_ryokai,2019-08-21
CJZ0QGKRB,12d8727e-7f7c-45dc-b4d4-d0e206d6126a,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-10-05
CJZ0QGKRB,573cad91-9c02-4830-ab7f-520c675053e6,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-02
CJZ0QGKRB,615b55f4-eca2-46e7-a5ad-780ea826638f,UHFLB6JPR,UGQV9DXRC,bow,2019-09-02
CJZ0QGKRB,f1dc2964-4bbc-41ec-a040-60ae815e7f21,UGQV9DXRC,UHEH8KZ7W,man-bowing,2019-08-14
CJZ0QGKRB,fe1dbc5f-56d1-48b8-8356-27fece3cc8db,UHC5VBV5E,UGQV9DXRC,heavy_check_mark,2019-09-04
CJZ0QGKRB,941f9605-ce41-4f2a-8fcd-b3be668a2a4e,UHEH8KZ7W,UGQV9DXRC,+1,2019-09-04
CJZ0QGKRB,64f0a1a3-20c0-4dd6-bd96-e0624249e2a2,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-08-13
CJZ0QGKRB,eedbc417-0904-4cb9-a759-7352ca34ec87,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-08-13
CJZ0QGKRB,04b919e0-5571-494f-8952-7a83bd41161f,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-08-13
CJZ0QGKRB,8ceb139e-0cf1-4821-855b-c03ca66e7d00,UGQV9DXRC,UHEH8KZ7W,man-bowing,2019-09-10
CJZ0QGKRB,57b34e3b-0fce-405a-89e5-42644515cf26,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,add27f35-23e8-43b6-8caf-03da3f8b8c3c,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,d8843acf-7fe9-48de-b44a-36f8ec864f81,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,31967d04-f0c2-4cc3-87c3-84c2d93005a6,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,3afb70a5-24a8-48e0-97af-1df1a4d2ab4c,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,e45221d0-96d2-4eb0-b912-c47c112f8298,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-10
CJZ0QGKRB,0ea91c44-569b-4869-b18d-bb019a1f1f76,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,974c1594-5a64-4922-ae9c-b482c8ba7bf7,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,a4c3e4ce-efe4-431a-8e11-499b87d75fe1,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-10
CJZ0QGKRB,09f6e27b-df22-4766-8b5c-aefecf74618a,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-11
CJZ0QGKRB,ddae0c9b-45fc-47c1-a85d-6b4f467319f4,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-11
CJZ0QGKRB,5f97a78a-3bfe-4988-9358-4cf81b5b1e32,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-11
CJZ0QGKRB,827d6b1d-8deb-4c8b-aed4-4f1eb2d4d3f0,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-09-11
CJZ0QGKRB,4ef69a74-eb6b-41c0-9d5d-dd2880696247,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-30
CJZ0QGKRB,6474c776-3870-40d3-ac72-2ad0e3c32e6c,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-08
CJZ0QGKRB,9fa94cb8-6cc3-4535-8da8-b3ee93f93950,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-08
