channel_id,talk_id,talk_user,reaction_user,emoji,date
CGPF92V7E,f186b8f3-70bb-414f-a425-a9d94813f178,UHG1M1NQ6,UHEH8KZ7W,custom_ryokai,2019-10-03
CGPF92V7E,5f1871dd-ec01-4271-950e-3e32249ebad4,USLACKBOT,UHFLC6N4X,heavy_multiplication_x,2019-07-31
CGPF92V7E,5f1871dd-ec01-4271-950e-3e32249ebad4,USLACKBOT,UHEH8KZ7W,heavy_multiplication_x,2019-07-31
CGPF92V7E,41395825-066d-4eb8-a72d-6476e3ad4e4d,UHFLB6JPR,UHC5VBV5E,custom_shochi,2019-07-31
CGPF92V7E,41395825-066d-4eb8-a72d-6476e3ad4e4d,UHFLB6JPR,UGPH97FDW,custom_shochi,2019-07-31
CGPF92V7E,f129871c-9afa-447d-b019-e2074fc26c7f,UHEH8KZ7W,UHG1M1NQ6,bow,2019-12-05
CGPF92V7E,6121ca22-5b77-44f4-8640-a14f7a28d062,UHEH8KZ7W,UGQV9DXRC,sob,2019-11-07
CGPF92V7E,349fbef7-1a2b-4a31-8c89-e410bdf8dee9,UHEH8KZ7W,UGPH97FDW,+1,2019-09-02
CGPF92V7E,9811528b-c3ca-4ad4-9e76-49fae62fddf8,UHFLB6JPR,UHC5VBV5E,football,2019-10-04
CGPF92V7E,9811528b-c3ca-4ad4-9e76-49fae62fddf8,UHFLB6JPR,UHEH8KZ7W,football,2019-10-04
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UHC5VBV5E,heavy_check_mark,2019-09-01
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UHFLC6N4X,heavy_check_mark,2019-09-01
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UGPH97FDW,heavy_check_mark,2019-09-01
CGPF92V7E,e6a5d70e-6f73-428c-a603-8b1fd5943871,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-10-01
CGPF92V7E,d06a0426-d825-4a30-a6ec-45b2f68e63b2,UGQV9DXRC,UHC5VBV5E,custom_ok,2020-03-16
CGPF92V7E,72df0c4a-1e66-4426-ba8e-b5581df8e3b0,UHFLB6JPR,UHC5VBV5E,custom_ok,2019-08-06
CGPF92V7E,100aef31-88a8-4f9d-a650-c50a470de763,USLACKBOT,UHEH8KZ7W,x,2019-08-07
CGPF92V7E,89c9d2c9-a5f4-4f5d-93af-11cc0e209193,UGQV9DXRC,UHG1M1NQ6,x,2019-08-05
CGPF92V7E,89c9d2c9-a5f4-4f5d-93af-11cc0e209193,UGQV9DXRC,UHFLC6N4X,x,2019-08-05
CGPF92V7E,a3e68ced-b00c-44c7-ab11-2d9cd683ed7d,UGQV9DXRC,UHC5VBV5E,custom_shochi,2020-02-27
